timeUTC,wind_speed,wind_direction
2015-04-06 16:00:00,7.1,225.4
2015-04-06 16:10:00,7.45,225.5
2015-04-06 16:20:00,6.55,229.2
2015-04-06 16:30:00,6.65,229.1
2015-04-06 16:40:00,6.52,230.4
2015-04-06 16:50:00,7.21,228.5
2015-04-06 17:00:00,6.88,228.4
2015-04-06 17:10:00,5.89,227.7
2015-04-06 17:20:00,5.98,229.8
2015-04-06 17:30:00,6.69,228.8
2015-04-06 17:40:00,6.86,227.3
2015-04-06 17:50:00,5.43,231.6
2015-04-06 18:00:00,5.26,227.8
2015-04-06 18:10:00,5.42,227.6
2015-04-06 18:20:00,5.53,223.7
2015-04-06 18:30:00,5.44,224.0
2015-04-06 18:40:00,5.08,227.0
2015-04-06 18:50:00,5.53,231.1
2015-04-06 19:00:00,6.72,232.2
2015-04-06 19:10:00,6.11,228.4
2015-04-06 19:20:00,5.85,231.4
2015-04-06 19:30:00,6.1,230.9
2015-04-06 19:40:00,6.08,226.3
2015-04-06 19:50:00,5.91,224.2
2015-04-06 20:00:00,5.82,222.3
2015-04-06 20:10:00,5.78,221.0
2015-04-06 20:20:00,5.45,217.6
2015-04-06 20:30:00,6.08,218.9
2015-04-06 20:40:00,5.98,222.1
2015-04-06 20:50:00,6.8,220.6
2015-04-06 21:00:00,6.72,220.0
2015-04-06 21:10:00,6.55,218.2
2015-04-06 21:20:00,6.11,217.7
2015-04-06 21:30:00,6.37,217.4
2015-04-06 21:40:00,6.25,216.2
2015-04-06 21:50:00,5.99,214.8
2015-04-06 22:00:00,5.69,218.8
2015-04-06 22:10:00,5.45,217.1
2015-04-06 22:20:00,5.16,214.0
2015-04-06 22:30:00,5.64,217.9
2015-04-06 22:40:00,6.13,219.0
2015-04-06 22:50:00,5.41,221.2
2015-04-06 23:00:00,5.63,220.8
2015-04-06 23:10:00,5.5,219.3
2015-04-06 23:20:00,5.29,221.1
2015-04-06 23:30:00,5.88,219.2
2015-04-06 23:40:00,5.48,217.1
2015-04-06 23:50:00,5.31,217.1
2015-04-07 00:00:00,5.9,218.1
2015-04-07 00:10:00,5.74,222.1
2015-04-07 00:20:00,6.09,218.7
2015-04-07 00:30:00,6.05,218.4
2015-04-07 00:40:00,5.77,216.1
2015-04-07 00:50:00,5.34,212.5
2015-04-07 01:00:00,5.7,217.6
2015-04-07 01:10:00,5.52,216.0
2015-04-07 01:20:00,5.95,220.9
2015-04-07 01:30:00,6.48,222.7
2015-04-07 01:40:00,6.55,222.7
2015-04-07 01:50:00,6.2,224.3
2015-04-07 02:00:00,5.72,219.4
2015-04-07 02:10:00,5.65,218.6
2015-04-07 02:20:00,5.74,222.4
2015-04-07 02:30:00,5.99,217.3
2015-04-07 02:40:00,6.16,220.6
2015-04-07 02:50:00,6.5,227.8
2015-04-07 03:00:00,6.33,232.0
2015-04-07 03:10:00,6.27,231.5
2015-04-07 03:20:00,6.43,230.5
2015-04-07 03:30:00,6.28,230.8
2015-04-07 03:40:00,6.28,231.0
2015-04-07 03:50:00,6.38,230.7
2015-04-07 04:00:00,6.5,230.5
2015-04-07 04:10:00,6.41,227.8
2015-04-07 04:20:00,5.82,229.9
2015-04-07 04:30:00,5.48,234.6
2015-04-07 04:40:00,5.79,226.3
2015-04-07 04:50:00,5.71,223.1
2015-04-07 05:00:00,6.36,221.5
2015-04-07 05:10:00,5.95,223.6
2015-04-07 05:20:00,5.62,222.2
2015-04-07 05:30:00,5.53,223.5
2015-04-07 05:40:00,5.27,223.1
2015-04-07 05:50:00,5.1,221.3
2015-04-07 06:00:00,5.36,223.6
2015-04-07 06:10:00,5.41,218.7
2015-04-07 06:20:00,5.15,219.7
2015-04-07 06:30:00,5.48,221.3
2015-04-07 06:40:00,5.09,223.1
2015-04-07 06:50:00,5.09,222.8
2015-04-07 07:00:00,4.99,230.9
2015-04-07 07:10:00,5.65,237.9
2015-04-07 07:20:00,6.13,234.3
2015-04-07 07:30:00,4.6,239.0
2015-04-07 07:40:00,5.57,244.4
2015-04-07 07:50:00,6.09,241.3
2015-04-07 08:00:00,6.41,248.6
2015-04-07 08:10:00,6.3,249.4
2015-04-07 08:20:00,5.87,238.5
2015-04-07 08:30:00,7.27,241.3
2015-04-07 08:40:00,6.28,245.0
2015-04-07 08:50:00,5.14,250.2
2015-04-07 09:00:00,6.19,240.8
2015-04-07 09:10:00,5.79,243.9
2015-04-07 09:20:00,4.28,247.8
2015-04-07 09:30:00,4.69,233.9
2015-04-07 09:40:00,3.4,230.8
2015-04-07 09:50:00,3.51,224.8
2015-04-07 10:00:00,2.84,228.4
2015-04-07 10:10:00,4.28,219.5
2015-04-07 10:20:00,3.28,216.0
2015-04-07 10:30:00,3.07,235.5
2015-04-07 10:40:00,3.49,236.3
2015-04-07 10:50:00,4.59,254.3
2015-04-07 11:00:00,4.56,241.0
2015-04-07 11:10:00,4.5,234.9
2015-04-07 11:20:00,4.57,238.1
2015-04-07 11:30:00,4.89,241.6
2015-04-07 11:40:00,5.97,240.6
2015-04-07 11:50:00,6.49,247.3
2015-04-07 12:00:00,5.01,261.6
2015-04-07 12:10:00,5.86,254.6
2015-04-07 12:20:00,5.84,251.6
2015-04-07 12:30:00,5.34,252.4
2015-04-07 12:40:00,6.53,255.4
2015-04-07 12:50:00,5.2,250.3
2015-04-07 13:00:00,6.08,251.9
2015-04-07 13:10:00,5.56,265.4
2015-04-07 13:20:00,7.13,263.9
2015-04-07 13:30:00,7.23,254.6
2015-04-07 13:40:00,7.41,263.0
2015-04-07 13:50:00,6.72,273.0
2015-04-07 14:00:00,6.16,278.6
2015-04-07 14:10:00,6.47,263.9
2015-04-07 14:20:00,6.36,275.2
2015-04-07 14:30:00,6.81,269.3
2015-04-07 14:40:00,5.68,269.9
2015-04-07 14:50:00,4.55,277.4
2015-04-07 15:00:00,5.72,277.5
2015-04-07 15:10:00,5.76,263.3
2015-04-07 15:20:00,6.59,265.0
2015-04-07 15:30:00,5.32,262.7
2015-04-07 15:40:00,4.69,250.6
2015-04-07 15:50:00,4.2,241.2
2015-04-07 16:00:00,4.41,237.6
2015-04-07 16:10:00,4.87,232.8
2015-04-07 16:20:00,5.1,238.8
2015-04-07 16:30:00,5.02,238.4
2015-04-07 16:40:00,5.25,232.3
2015-04-07 16:50:00,5.55,231.0
2015-04-07 17:00:00,5.82,230.1
2015-04-07 17:10:00,6.11,232.2
2015-04-07 17:20:00,6.16,233.0
2015-04-07 17:30:00,5.76,228.0
2015-04-07 17:40:00,6.3,229.3
2015-04-07 17:50:00,6.47,232.2
2015-04-07 18:00:00,6.13,232.1
2015-04-07 18:10:00,6.35,231.1
2015-04-07 18:20:00,6.16,237.1
2015-04-07 18:30:00,6.2,236.6
2015-04-07 18:40:00,6.35,232.4
2015-04-07 18:50:00,6.62,233.1
2015-04-07 19:00:00,6.73,232.7
2015-04-07 19:10:00,6.46,233.1
2015-04-07 19:20:00,6.31,237.7
2015-04-07 19:30:00,7.02,237.5
2015-04-07 19:40:00,6.78,235.7
2015-04-07 19:50:00,6.53,236.0
2015-04-07 20:00:00,6.73,234.0
2015-04-07 20:10:00,6.4,233.2
2015-04-07 20:20:00,6.63,235.8
2015-04-07 20:30:00,6.59,238.5
2015-04-07 20:40:00,6.53,238.8
2015-04-07 20:50:00,6.78,234.5
2015-04-07 21:00:00,6.93,238.3
2015-04-07 21:10:00,6.5,238.3
2015-04-07 21:20:00,7.27,240.3
2015-04-07 21:30:00,7.18,239.3
2015-04-07 21:40:00,7.02,241.0
2015-04-07 21:50:00,7.45,244.0
2015-04-07 22:00:00,7.83,246.5
2015-04-07 22:10:00,8.59,251.8
2015-04-07 22:20:00,10.01,257.6
2015-04-07 22:30:00,10.08,254.5
2015-04-07 22:40:00,9.71,259.8
2015-04-07 22:50:00,10.17,260.8
2015-04-07 23:00:00,10.09,264.4
2015-04-07 23:10:00,9.74,264.1
2015-04-07 23:20:00,10.57,264.4
2015-04-07 23:30:00,11.12,265.6
2015-04-07 23:40:00,11.8,270.8
2015-04-07 23:50:00,10.52,273.7
2015-04-08 00:00:00,10.37,270.6
2015-04-08 00:10:00,11.27,270.0
2015-04-08 00:20:00,9.31,267.2
2015-04-08 00:30:00,10.02,267.9
2015-04-08 00:40:00,9.41,268.2
2015-04-08 00:50:00,7.65,266.6
2015-04-08 01:00:00,7.22,264.9
2015-04-08 01:10:00,7.27,259.5
2015-04-08 01:20:00,6.29,262.5
2015-04-08 01:30:00,8.07,261.2
2015-04-08 01:40:00,7.68,260.4
2015-04-08 01:50:00,8.47,260.7
2015-04-08 02:00:00,8.41,265.0
2015-04-08 02:10:00,8.2,264.5
2015-04-08 02:20:00,8.69,269.0
2015-04-08 02:30:00,9.31,267.6
2015-04-08 02:40:00,10.56,269.7
2015-04-08 02:50:00,10.4,273.0
2015-04-08 03:00:00,10.53,268.5
2015-04-08 03:10:00,11.0,271.1
2015-04-08 03:20:00,11.62,270.6
2015-04-08 03:30:00,11.15,269.9
2015-04-08 03:40:00,10.24,272.6
2015-04-08 03:50:00,11.6,274.1
2015-04-08 04:00:00,11.43,276.1
2015-04-08 04:10:00,11.42,270.6
2015-04-08 04:20:00,11.3,271.3
2015-04-08 04:30:00,11.95,274.5
2015-04-08 04:40:00,12.5,273.4
2015-04-08 04:50:00,12.85,276.0
2015-04-08 05:00:00,12.99,276.6
2015-04-08 05:10:00,12.21,278.1
2015-04-08 05:20:00,13.02,280.6
2015-04-08 05:30:00,13.09,283.0
2015-04-08 05:40:00,12.37,281.9
2015-04-08 05:50:00,12.04,283.1
2015-04-08 06:00:00,12.42,284.4
2015-04-08 06:10:00,10.33,289.1
2015-04-08 06:20:00,10.17,288.4
2015-04-08 06:30:00,12.3,285.2
2015-04-08 06:40:00,10.92,285.1
2015-04-08 06:50:00,10.56,286.0
2015-04-08 07:00:00,11.94,286.2
2015-04-08 07:10:00,11.55,286.3
2015-04-08 07:20:00,10.48,284.4
2015-04-08 07:30:00,11.69,284.9
2015-04-08 07:40:00,10.69,285.5
2015-04-08 07:50:00,11.4,286.7
2015-04-08 08:00:00,11.09,288.5
2015-04-08 08:10:00,10.01,286.5
2015-04-08 08:20:00,12.35,287.6
2015-04-08 08:30:00,12.8,287.1
2015-04-08 08:40:00,11.56,286.7
2015-04-08 08:50:00,12.62,291.7
2015-04-08 09:00:00,11.19,287.2
2015-04-08 09:10:00,9.27,286.3
2015-04-08 09:20:00,10.11,290.7
2015-04-08 09:30:00,11.43,291.9
2015-04-08 09:40:00,10.15,294.3
2015-04-08 09:50:00,10.29,291.4
2015-04-08 10:00:00,10.81,293.7
2015-04-08 10:10:00,11.24,292.5
2015-04-08 10:20:00,11.8,296.4
2015-04-08 10:30:00,12.28,296.5
2015-04-08 10:40:00,10.96,294.7
2015-04-08 10:50:00,11.78,296.7
2015-04-08 11:00:00,11.61,295.0
2015-04-08 11:10:00,11.26,296.0
2015-04-08 11:20:00,13.31,298.9
2015-04-08 11:30:00,12.91,299.6
2015-04-08 11:40:00,13.12,302.7
2015-04-08 11:50:00,12.71,298.0
2015-04-08 12:00:00,14.8,302.2
2015-04-08 12:10:00,12.95,297.5
2015-04-08 12:20:00,12.5,304.9
2015-04-08 12:30:00,14.59,301.9
2015-04-08 12:40:00,13.13,305.2
2015-04-08 12:50:00,15.01,307.6
2015-04-08 13:00:00,11.61,306.3
2015-04-08 13:10:00,12.26,299.2
2015-04-08 13:20:00,14.84,301.0
2015-04-08 13:30:00,14.03,313.6
2015-04-08 13:40:00,15.5,302.2
2015-04-08 13:50:00,13.88,299.9
2015-04-08 14:00:00,12.23,297.9
2015-04-08 14:10:00,13.22,303.4
2015-04-08 14:20:00,11.93,304.2
2015-04-08 14:30:00,12.63,297.1
2015-04-08 14:40:00,12.76,299.5
2015-04-08 14:50:00,14.13,303.3
2015-04-08 15:00:00,11.9,293.9
2015-04-08 15:10:00,14.17,297.1
2015-04-08 15:20:00,10.73,299.8
2015-04-08 15:30:00,14.52,297.4
2015-04-08 15:40:00,12.45,299.7
2015-04-08 15:50:00,12.48,296.3
2015-04-08 16:00:00,11.51,296.0
2015-04-08 16:10:00,14.02,296.1
2015-04-08 16:20:00,10.72,298.1
2015-04-08 16:30:00,10.27,293.7
2015-04-08 16:40:00,10.73,294.9
2015-04-08 16:50:00,10.91,296.9
2015-04-08 17:00:00,9.04,293.4
2015-04-08 17:10:00,9.4,289.8
2015-04-08 17:20:00,9.73,288.7
2015-04-08 17:30:00,9.77,290.7
2015-04-08 17:40:00,9.98,293.3
2015-04-08 17:50:00,9.91,290.9
2015-04-08 18:00:00,9.56,290.8
2015-04-08 18:10:00,10.07,292.4
2015-04-08 18:20:00,9.75,290.5
2015-04-08 18:30:00,9.63,288.2
2015-04-08 18:40:00,9.28,292.1
2015-04-08 18:50:00,10.19,294.1
2015-04-08 19:00:00,10.58,292.0
2015-04-08 19:10:00,10.54,291.5
2015-04-08 19:20:00,10.68,293.0
2015-04-08 19:30:00,10.48,293.5
2015-04-08 19:40:00,9.9,295.2
2015-04-08 19:50:00,9.36,296.9
2015-04-08 20:00:00,8.97,296.1
2015-04-08 20:10:00,8.71,293.0
2015-04-08 20:20:00,7.94,289.0
2015-04-08 20:30:00,9.04,286.4
2015-04-08 20:40:00,8.54,287.5
2015-04-08 20:50:00,7.75,281.0
2015-04-08 21:00:00,7.06,285.9
2015-04-08 21:10:00,7.08,284.3
2015-04-08 21:20:00,7.87,285.6
2015-04-08 21:30:00,7.91,286.2
2015-04-08 21:40:00,8.04,289.2
2015-04-08 21:50:00,7.79,289.8
2015-04-08 22:00:00,7.54,290.9
2015-04-08 22:10:00,7.9,292.1
2015-04-08 22:20:00,7.94,290.5
2015-04-08 22:30:00,8.2,284.3
2015-04-08 22:40:00,7.43,285.5
2015-04-08 22:50:00,7.34,280.5
2015-04-08 23:00:00,7.58,276.0
2015-04-08 23:10:00,7.31,274.7
2015-04-08 23:20:00,7.04,273.4
2015-04-08 23:30:00,7.27,270.7
2015-04-08 23:40:00,6.83,272.4
2015-04-08 23:50:00,7.27,276.7
2015-04-09 00:00:00,7.38,277.7
2015-04-09 00:10:00,6.55,278.4
2015-04-09 00:20:00,6.11,280.8
2015-04-09 00:30:00,6.09,277.4
2015-04-09 00:40:00,6.75,280.4
2015-04-09 00:50:00,6.72,278.8
2015-04-09 01:00:00,7.42,276.7
2015-04-09 01:10:00,7.1,272.0
2015-04-09 01:20:00,7.19,273.9
2015-04-09 01:30:00,6.91,274.4
2015-04-09 01:40:00,7.52,273.1
2015-04-09 01:50:00,7.15,270.4
2015-04-09 02:00:00,6.46,270.1
2015-04-09 02:10:00,6.9,272.2
2015-04-09 02:20:00,7.88,267.0
2015-04-09 02:30:00,7.4,263.0
2015-04-09 02:40:00,7.57,264.8
2015-04-09 02:50:00,7.3,264.3
2015-04-09 03:00:00,6.75,261.9
2015-04-09 03:10:00,6.68,266.0
2015-04-09 03:20:00,7.89,264.5
2015-04-09 03:30:00,7.42,267.3
2015-04-09 03:40:00,8.29,268.1
2015-04-09 03:50:00,7.46,265.7
2015-04-09 04:00:00,7.64,265.6
2015-04-09 04:10:00,6.84,264.5
2015-04-09 04:20:00,6.58,257.3
2015-04-09 04:30:00,6.96,254.8
2015-04-09 04:40:00,8.56,258.1
2015-04-09 04:50:00,7.73,258.8
2015-04-09 05:00:00,7.53,259.0
2015-04-09 05:10:00,8.1,257.6
2015-04-09 05:20:00,7.8,256.6
2015-04-09 05:30:00,7.73,256.7
2015-04-09 05:40:00,7.45,254.5
2015-04-09 05:50:00,7.95,255.0
2015-04-09 06:00:00,7.55,252.6
2015-04-09 06:10:00,8.37,254.6
2015-04-09 06:20:00,8.52,254.9
2015-04-09 06:30:00,8.21,254.8
2015-04-09 06:40:00,8.64,254.1
2015-04-09 06:50:00,8.99,254.6
2015-04-09 07:00:00,10.4,251.1
2015-04-09 07:10:00,9.03,256.7
2015-04-09 07:20:00,10.01,262.8
2015-04-09 07:30:00,8.96,269.1
2015-04-09 07:40:00,9.31,265.6
2015-04-09 07:50:00,7.68,261.9
2015-04-09 08:00:00,9.76,257.5
2015-04-09 08:10:00,9.6,255.3
2015-04-09 08:20:00,6.09,253.8
2015-04-09 08:30:00,8.61,245.4
2015-04-09 08:40:00,7.07,244.1
2015-04-09 08:50:00,7.45,243.4
2015-04-09 09:00:00,7.11,239.0
2015-04-09 09:10:00,7.26,243.5
2015-04-09 09:20:00,9.15,239.3
2015-04-09 09:30:00,8.51,246.3
2015-04-09 09:40:00,8.39,242.3
2015-04-09 09:50:00,7.11,240.7
2015-04-09 10:00:00,7.92,251.3
2015-04-09 10:10:00,10.61,255.2
2015-04-09 10:20:00,8.47,256.8
2015-04-09 10:30:00,8.22,253.9
2015-04-09 10:40:00,9.9,252.2
2015-04-09 10:50:00,9.62,255.1
2015-04-09 11:00:00,9.07,261.3
2015-04-09 11:10:00,7.24,260.7
2015-04-09 11:20:00,7.6,264.6
2015-04-09 11:30:00,9.1,262.4
2015-04-09 11:40:00,7.32,262.4
2015-04-09 11:50:00,7.28,257.0
2015-04-09 12:00:00,8.49,254.9
2015-04-09 12:10:00,9.96,259.5
2015-04-09 12:20:00,10.11,254.5
2015-04-09 12:30:00,8.18,245.9
2015-04-09 12:40:00,8.47,247.1
2015-04-09 12:50:00,7.89,243.0
2015-04-09 13:00:00,7.71,241.6
2015-04-09 13:10:00,8.09,238.9
2015-04-09 13:20:00,8.8,231.0
2015-04-09 13:30:00,7.38,227.8
2015-04-09 13:40:00,8.0,225.8
2015-04-09 13:50:00,8.29,225.3
2015-04-09 14:00:00,8.59,226.1
2015-04-09 14:10:00,9.34,224.7
2015-04-09 14:20:00,8.23,226.4
2015-04-09 14:30:00,8.78,228.5
2015-04-09 14:40:00,8.95,230.0
2015-04-09 14:50:00,8.92,231.6
2015-04-09 15:00:00,9.1,233.4
2015-04-09 15:10:00,7.74,233.0
2015-04-09 15:20:00,7.04,231.5
2015-04-09 15:30:00,8.14,235.2
2015-04-09 15:40:00,9.78,246.9
2015-04-09 15:50:00,11.09,261.9
2015-04-09 16:00:00,11.51,267.3
2015-04-09 16:10:00,12.16,277.3
2015-04-09 16:20:00,13.7,287.3
2015-04-09 16:30:00,9.98,285.0
2015-04-09 16:40:00,8.41,283.9
2015-04-09 16:50:00,9.06,282.3
2015-04-09 17:00:00,7.9,277.3
2015-04-09 17:10:00,8.25,276.8
2015-04-09 17:20:00,9.35,277.8
2015-04-09 17:30:00,8.29,273.1
2015-04-09 17:40:00,8.27,265.3
2015-04-09 17:50:00,9.31,264.6
2015-04-09 18:00:00,9.33,263.8
2015-04-09 18:10:00,9.44,263.5
2015-04-09 18:20:00,9.59,261.8
2015-04-09 18:30:00,8.87,257.3
2015-04-09 18:40:00,9.45,259.1
2015-04-09 18:50:00,9.69,257.1
2015-04-09 19:00:00,9.41,253.3
2015-04-09 19:10:00,9.92,255.0
2015-04-09 19:20:00,10.28,259.0
2015-04-09 19:30:00,8.6,260.2
2015-04-09 19:40:00,9.57,262.2
2015-04-09 19:50:00,8.82,267.6
2015-04-09 20:00:00,9.25,267.7
2015-04-09 20:10:00,9.93,267.0
2015-04-09 20:20:00,10.17,263.9
2015-04-09 20:30:00,9.71,265.1
2015-04-09 20:40:00,8.97,261.7
2015-04-09 20:50:00,9.3,264.1
2015-04-09 21:00:00,9.06,266.2
2015-04-09 21:10:00,9.83,270.5
2015-04-09 21:20:00,9.16,273.3
2015-04-09 21:30:00,9.46,271.9
2015-04-09 21:40:00,10.52,276.2
2015-04-09 21:50:00,9.42,269.0
2015-04-09 22:00:00,8.86,272.3
2015-04-09 22:10:00,8.9,274.6
2015-04-09 22:20:00,8.25,270.8
2015-04-09 22:30:00,8.71,272.3
2015-04-09 22:40:00,8.96,277.2
2015-04-09 22:50:00,8.34,276.9
2015-04-09 23:00:00,8.78,276.4
2015-04-09 23:10:00,8.99,274.8
2015-04-09 23:20:00,8.44,273.8
2015-04-09 23:30:00,9.35,277.1
2015-04-09 23:40:00,8.59,276.6
2015-04-09 23:50:00,7.94,280.0
2015-04-10 00:00:00,7.98,274.8
2015-04-10 00:10:00,7.66,274.6
2015-04-10 00:20:00,8.09,277.4
2015-04-10 00:30:00,8.46,278.9
2015-04-10 00:40:00,7.93,278.6
2015-04-10 00:50:00,7.69,275.0
2015-04-10 01:00:00,7.16,275.4
2015-04-10 01:10:00,7.61,277.7
2015-04-10 01:20:00,7.92,279.0
2015-04-10 01:30:00,6.27,282.5
2015-04-10 01:40:00,6.44,281.5
2015-04-10 01:50:00,6.11,284.0
2015-04-10 02:00:00,6.25,279.3
2015-04-10 02:10:00,6.37,288.4
2015-04-10 02:20:00,6.1,290.3
2015-04-10 02:30:00,6.47,289.7
2015-04-10 02:40:00,5.75,283.4
2015-04-10 02:50:00,5.42,283.5
2015-04-10 03:00:00,6.3,279.6
2015-04-10 03:10:00,6.31,279.1
2015-04-10 03:20:00,6.13,278.6
2015-04-10 03:30:00,6.38,270.7
2015-04-10 03:40:00,6.66,272.1
2015-04-10 03:50:00,7.39,272.0
2015-04-10 04:00:00,6.59,274.3
2015-04-10 04:10:00,6.7,272.5
2015-04-10 04:20:00,6.3,271.6
2015-04-10 04:30:00,6.47,269.4
2015-04-10 04:40:00,6.77,271.4
2015-04-10 04:50:00,6.87,269.4
2015-04-10 05:00:00,6.39,270.0
2015-04-10 05:10:00,5.91,270.0
2015-04-10 05:20:00,6.4,272.4
2015-04-10 05:30:00,6.07,269.1
2015-04-10 05:40:00,5.51,269.5
2015-04-10 05:50:00,5.56,264.7
2015-04-10 06:00:00,6.4,264.2
2015-04-10 06:10:00,5.46,261.6
2015-04-10 06:20:00,5.65,255.8
2015-04-10 06:30:00,5.6,254.5
2015-04-10 06:40:00,5.79,254.8
2015-04-10 06:50:00,5.67,254.0
2015-04-10 07:00:00,5.22,242.9
2015-04-10 07:10:00,4.85,242.1
2015-04-10 07:20:00,4.94,239.8
2015-04-10 07:30:00,4.96,231.0
2015-04-10 07:40:00,4.05,242.0
2015-04-10 07:50:00,4.64,234.7
2015-04-10 08:00:00,5.66,233.1
2015-04-10 08:10:00,4.77,228.3
2015-04-10 08:20:00,4.82,215.2
2015-04-10 08:30:00,4.9,216.8
2015-04-10 08:40:00,7.31,223.5
2015-04-10 08:50:00,6.4,225.9
2015-04-10 09:00:00,7.36,225.3
2015-04-10 09:10:00,6.85,228.6
2015-04-10 09:20:00,6.64,235.9
2015-04-10 09:30:00,7.46,236.2
2015-04-10 09:40:00,6.93,231.4
2015-04-10 09:50:00,7.82,225.3
2015-04-10 10:00:00,6.98,220.9
2015-04-10 10:10:00,7.59,220.9
2015-04-10 10:20:00,7.43,217.3
2015-04-10 10:30:00,7.2,215.7
2015-04-10 10:40:00,7.2,211.0
2015-04-10 10:50:00,8.37,212.1
2015-04-10 11:00:00,7.5,212.1
2015-04-10 11:10:00,7.57,213.1
2015-04-10 11:20:00,8.4,215.2
2015-04-10 11:30:00,9.22,213.2
2015-04-10 11:40:00,9.96,215.0
2015-04-10 11:50:00,10.67,220.8
2015-04-10 12:00:00,10.06,223.2
2015-04-10 12:10:00,10.23,221.8
2015-04-10 12:20:00,9.4,227.7
2015-04-10 12:30:00,9.04,228.8
2015-04-10 12:40:00,9.79,228.1
2015-04-10 12:50:00,9.21,230.8
2015-04-10 13:00:00,9.12,233.0
2015-04-10 13:10:00,9.88,233.0
2015-04-10 13:20:00,8.67,235.3
2015-04-10 13:30:00,9.03,238.9
2015-04-10 13:40:00,11.44,239.5
2015-04-10 13:50:00,10.25,246.2
2015-04-10 14:00:00,7.75,239.6
2015-04-10 14:10:00,6.69,232.9
2015-04-10 14:20:00,7.21,227.5
2015-04-10 14:30:00,7.24,232.1
2015-04-10 14:40:00,9.1,238.1
2015-04-10 14:50:00,9.87,241.8
2015-04-10 15:00:00,10.65,241.5
2015-04-10 15:10:00,11.09,243.6
2015-04-10 15:20:00,10.77,244.7
2015-04-10 15:30:00,10.43,248.2
2015-04-10 15:40:00,9.86,247.8
2015-04-10 15:50:00,8.83,246.9
2015-04-10 16:00:00,10.23,244.8
2015-04-10 16:10:00,8.22,253.7
2015-04-10 16:20:00,8.35,267.0
2015-04-10 16:30:00,11.15,273.4
2015-04-10 16:40:00,10.84,272.7
2015-04-10 16:50:00,9.67,270.2
2015-04-10 17:00:00,10.36,269.2
2015-04-10 17:10:00,9.25,265.3
2015-04-10 17:20:00,10.74,266.7
2015-04-10 17:30:00,10.09,262.0
2015-04-10 17:40:00,9.02,267.0
2015-04-10 17:50:00,10.09,262.3
2015-04-10 18:00:00,10.49,263.0
2015-04-10 18:10:00,9.52,266.4
2015-04-10 18:20:00,9.83,263.8
2015-04-10 18:30:00,9.9,268.9
2015-04-10 18:40:00,10.19,265.8
2015-04-10 18:50:00,9.52,265.1
2015-04-10 19:00:00,9.66,268.6
2015-04-10 19:10:00,9.94,270.7
2015-04-10 19:20:00,9.71,270.7
2015-04-10 19:30:00,9.31,272.0
2015-04-10 19:40:00,9.84,273.8
2015-04-10 19:50:00,10.38,273.3
2015-04-10 20:00:00,10.51,274.8
2015-04-10 20:10:00,9.86,273.7
2015-04-10 20:20:00,10.18,276.7
2015-04-10 20:30:00,10.33,279.0
2015-04-10 20:40:00,10.2,281.2
2015-04-10 20:50:00,10.44,279.9
2015-04-10 21:00:00,10.27,283.8
2015-04-10 21:10:00,10.72,283.2
2015-04-10 21:20:00,10.5,283.9
2015-04-10 21:30:00,9.27,286.8
2015-04-10 21:40:00,9.11,290.1
2015-04-10 21:50:00,9.65,292.1
2015-04-10 22:00:00,9.14,293.4
2015-04-10 22:10:00,11.02,305.7
2015-04-10 22:20:00,10.57,300.5
2015-04-10 22:30:00,9.16,300.9
2015-04-10 22:40:00,9.75,301.2
2015-04-10 22:50:00,8.92,297.6
2015-04-10 23:00:00,7.68,297.1
2015-04-10 23:10:00,7.37,296.7
2015-04-10 23:20:00,7.59,297.4
2015-04-10 23:30:00,7.98,302.1
2015-04-10 23:40:00,7.87,301.2
2015-04-10 23:50:00,8.25,300.1
2015-04-11 00:00:00,7.99,298.9
2015-04-11 00:10:00,7.45,300.2
2015-04-11 00:20:00,7.44,305.5
2015-04-11 00:30:00,7.28,307.2
2015-04-11 00:40:00,6.54,307.3
2015-04-11 00:50:00,6.72,302.2
2015-04-11 01:00:00,6.04,297.9
2015-04-11 01:10:00,5.83,300.7
2015-04-11 01:20:00,6.18,308.1
2015-04-11 01:30:00,5.6,306.1
2015-04-11 01:40:00,6.01,303.9
2015-04-11 01:50:00,5.91,302.8
2015-04-11 02:00:00,5.53,302.5
2015-04-11 02:10:00,5.01,303.9
2015-04-11 02:20:00,4.72,301.4
2015-04-11 02:30:00,4.56,288.8
2015-04-11 02:40:00,5.5,281.9
2015-04-11 02:50:00,5.63,277.3
2015-04-11 03:00:00,5.78,283.6
2015-04-11 03:10:00,5.7,289.0
2015-04-11 03:20:00,5.04,283.3
2015-04-11 03:30:00,5.11,285.5
2015-04-11 03:40:00,5.28,279.7
2015-04-11 03:50:00,5.06,278.2
2015-04-11 04:00:00,5.25,267.3
2015-04-11 04:10:00,5.41,268.5
2015-04-11 04:20:00,5.47,276.7
2015-04-11 04:30:00,5.71,277.9
2015-04-11 04:40:00,5.76,276.2
2015-04-11 04:50:00,5.39,279.3
2015-04-11 05:00:00,5.15,276.5
2015-04-11 05:10:00,4.76,274.1
2015-04-11 05:20:00,4.29,275.4
2015-04-11 05:30:00,4.27,293.7
2015-04-11 05:40:00,4.91,297.3
2015-04-11 05:50:00,4.24,302.1
2015-04-11 06:00:00,4.67,296.1
2015-04-11 06:10:00,4.64,297.3
2015-04-11 06:20:00,3.69,296.3
2015-04-11 06:30:00,3.33,292.8
2015-04-11 06:40:00,4.34,305.3
